,0,1,2,3,4,5,6
1740,互联网/AI,销售技术支持,销售技术支持,订单处理实习生,广州·海珠区·琶洲,广东贞观生物科技,"客服,订单处理,对账"
1741,互联网/AI,销售技术支持,销售技术支持,应届管培生,广州·花都区·旧区,龙戈电子,"能源信息化项目,智慧城市信息化项目,农业信息化项目,机械/电子工程相关专业,能源/电力相关专业,售前技术支持经验,肢体残疾,肢体残疾无限制"
1742,互联网/AI,销售技术支持,销售技术支持,直播中控场控,广州·番禺区·南村,华慧服饰,"系统集成,团队管理经验"
1743,互联网/AI,销售技术支持,销售技术支持,售后技术支持工程师,广州,汇豪科技,机械/电子工程相关专业
1744,互联网/AI,销售技术支持,销售技术支持,合同管理,广州,太平洋网络,"投放,合同管理"
1745,互联网/AI,销售技术支持,销售技术支持,销售助理-百万级千万级人员带,广州·白云区·嘉禾,云沃,"售前技术支持经验,计算机/通信相关专业,销售专员,顾问销售,销售助理,其他类型SaaS/PaaS"
1746,互联网/AI,销售技术支持,销售技术支持,ERP销售顾问（金蝶、管家婆）,广州·番禺区·市桥,中宸软件,"ERP/OA/CRM系统,其他类型SaaS/PaaS,计算机/通信相关专业,财务相关专业,售前技术支持经验,金蝶,管家婆,软件系统"
1747,互联网/AI,销售技术支持,销售技术支持,门店销售员,广州·荔湾区·陈家祠,红闰珠宝,团队管理经验
1748,互联网/AI,销售技术支持,销售技术支持,现场演示技术专员,广州·越秀区·东山口,云集能,"售前技术支持经验,能源信息化项目,农业信息化项目,农业,智慧城市信息化项目,产品演示,招投标经验,可适应出差,林业"
1749,互联网/AI,销售技术支持,客户成功,客户成功（base广州）,广州·白云区·白云大道,班牛ByteNew,"SaaS客户成功,客情关系维护,续约续费"
1750,互联网/AI,销售技术支持,客户成功,客户成功经理,广州·海珠区·琶洲,广州云边科技,客户成功运营
1751,互联网/AI,销售技术支持,客户成功,客户成功团队经理,广州·海珠区·琶洲,探迹,"客户成功,团队管理,企业服务"
1752,互联网/AI,销售技术支持,客户成功,客户成功经理,广州·天河区·时尚天河,北森云计算,"客户成功,服务意识,EHR系统,技术沟通"
1753,互联网/AI,销售技术支持,客户成功,客户成功专员+周末双休+五险一金,广州·天河区·天河公园,图普科技,"续费,增购,产品咨询,客户服务,多并发问题处理"
1754,互联网/AI,销售技术支持,客户成功,高级/资深客户成功（广州）,广州·天河区·岑村,网易,"外贸,SaaS,企业服务,邮件营销,数据获客,CRM"
1755,互联网/AI,销售技术支持,客户成功,toB拓展,广州·天河区·岑村,中移互联网,"toB,网络安全"
1756,互联网/AI,销售技术支持,客户成功,市场跟单员,广州·花都区·雅瑶,广州特亿,市场跟单
1757,互联网/AI,销售技术支持,客户成功,客户成功,广州·越秀区·华乐,皮皮虾,管理
1758,互联网/AI,销售技术支持,客户成功,客户成功,广州·黄埔区·科学城,尚德安全,客户成功
1759,互联网/AI,销售技术支持,客户成功,客户成功经理/售前工程师【应届生管培】,广州·番禺区·大学城,文宣网络,"思维逻辑能力,问题解决能力,自我驱动能力"
1760,互联网/AI,销售技术支持,客户成功,客户成功经理,广州·天河区·棠下,数美,项目经理
1761,互联网/AI,销售技术支持,客户成功,口腔客户成功经理,广州·天河区·元岗,传涨科技,"口腔,牙科"
1762,互联网/AI,销售技术支持,客户成功,客户成功大区经理(家居行业）,广州·天河区·天河北,酷家乐,"客户成功,Saas软件,大家居行业"
1763,互联网/AI,销售技术支持,客户成功,客户成功主管/经理,广州,悦信科技,客户成功
1764,互联网/AI,销售技术支持,客户成功,客户成功经理-广州,广州·天河区·时尚天河,微步在线,"客户成功,网络安全,客户运营"
1765,互联网/AI,销售技术支持,客户成功,Merchant Success Manager  (MJ000031),广州·天河区·东圃,广州开付信息科技,"Merchant success,customer success"
1766,互联网/AI,销售技术支持,客户成功,客户成功,广州·越秀区·北京路,美团网,客户成功 餐饮 销售
1767,互联网/AI,销售技术支持,客户成功,客户成功（五险一金+不加班）,广州·黄埔区·科学城,重庆优销易科技,"客户激活,客户维护,客户续费,客户转介绍,客户回访"
1768,互联网/AI,销售技术支持,客户成功,客户成功 老客户服务 续签 双休五险一金,广州·越秀区·东风中路,RCC瑞达恒,"老客户服务,早九晚六周末固定双休,一年2次晋升机会,简单的工作氛围年轻化,一对一师傅带教"
1769,互联网/AI,销售技术支持,客户成功,商务拓展专员,广州·黄埔区·科学城,域峰机电,"面访,设计院,建材,项目"
1770,互联网/AI,销售技术支持,客户成功,大客户成功经理,广州·番禺区·市桥,勤思科技,"海洋,船舶,港口"
1771,互联网/AI,销售技术支持,客户成功,客户专员,广州·越秀区·华乐,尊一科技,"人力资源,招聘产品服务"
1772,互联网/AI,销售技术支持,客户成功,客户成功经理,广州·天河区·车陂,鼎和软件,"SaaS,计算机软件,IT服务,管理系统,机器人,大数据,BI"
1773,互联网/AI,销售技术支持,客户成功,客户成功经理,广州·天河区·珠江新城,中望软件,客户成功经理
1774,互联网/AI,销售技术支持,客户成功,客户成功,广州·海珠区·琶洲,同程旅行,行业经验，客户开拓
1775,互联网/AI,销售技术支持,客户成功,客户成功专员,广州,鹏华技术,"客户服务,老客户运营,客户成功"
1776,互联网/AI,销售技术支持,客户成功,高级客户成功管理顾问,广州·天河区·天河城,纷享销客,"需求分析,业务梳理落地,企业管理顾问"
1777,互联网/AI,销售技术支持,客户成功,招投标专员,广州·越秀区·环市东,筑愿科技,招投标专员
1778,互联网/AI,销售技术支持,客户成功,客户成功专员（售后/B2B）,广州·海珠区·琶洲,聚焦网络,"SaaS,B2B,外贸营销,跨境营销"
1779,互联网/AI,数据,数据分析师,数据分析,广州·海珠区·琶洲,药师帮,"SQL,Python"
1780,互联网/AI,数据,数据分析师,电力交易员,广州·海珠区·赤岗,亿电科技,"Python,数学/统计相关专业,经济/工商管理相关专业,金融行业数据相关经验"
1781,互联网/AI,数据,数据分析师,GIS数据处理工程师,广州·天河区·车陂,力方科技,"ArcGIS,数据处理"
1782,互联网/AI,数据,数据分析师,资深数据分析师,广州·荔湾区·芳村,未来一手网络科技...,SQL
1783,互联网/AI,数据,数据分析师,python数据分析师,广州·番禺区·祈福,广州汇员帮信息科技,"Python,Power BI,数学/统计相关专业,计算机相关专业,数据分析/挖掘经验"
1784,互联网/AI,数据,数据分析师,数据分析总监,广州·白云区·嘉禾,贝颜科技有限公司,"数学/统计相关专业,数据分析/挖掘经验,机器学习建模经验"
1785,互联网/AI,数据,数据分析师,数据分析师,广州,易尊科技,"数学/统计相关专业,计算机相关专业,经济/工商管理相关专业"
1786,互联网/AI,数据,数据分析师,数据分析,广州·白云区·三元里,广州沃趋达贸易,"R,数据分析/挖掘经验,计算机相关专业,Python,数学/统计相关专业"
1787,互联网/AI,数据,数据分析师,高级数据分析师,广州·天河区·棠下,酷狗音乐,"SQL,Hive,数学/统计相关专业,数据分析/挖掘经验,文娱/游戏行业数据相关经验"
1788,互联网/AI,数据,数据分析师,数据质控主管,广州·荔湾区·东塱,广州崛起货运代理,"数据分析/挖掘经验,数据分析,数据统计"
1789,互联网/AI,数据,数据分析师,业务数据分析,广州,广州广颖创网络科...,"Excel,数据分析/挖掘经验,电商/零售行业数据相关经验"
1790,互联网/AI,数据,数据分析师,数据文员,广州·荔湾区·坑口,执行力传媒,"数学/统计相关专业,计算机相关专业,电商/零售行业数据相关经验,包住,近地铁,文员"
1791,互联网/AI,数据,数据分析师,数据分析师,广州·天河区·猎德,DataXgroup,"快消零售,数据分析/挖掘经验,团队协作,电商/零售行业数据相关经验,SQL,数学/统计相关专业,沟通表达"
1792,互联网/AI,数据,数据分析师,数据分析师,广州·荔湾区·龙溪,友邦货运有限公司,"不限,数据分析/挖掘经验,数学/统计相关专业,物流行业数据相关经验,接受夜班"
1793,互联网/AI,数据,数据分析师,数据处理员,广州·天河区·岗顶,优檀智能,数据分析
1794,互联网/AI,数据,数据分析师,贷后催收数据分析专家,广州·天河区·石牌,众利数科,"SQL,Python,R"
1795,互联网/AI,数据,数据分析师,数据分析工程师,广州·天河区·棠下,洛格信息,"Python,Power BI,数学/统计相关专业,计算机相关专业,数据分析/挖掘经验"
1796,互联网/AI,数据,数据分析师,数据分析师,广州·番禺区·南村,SHEIN,"数据分析,电商/零售行业数据相关经验,SQL"
1797,互联网/AI,数据,数据分析师,数据服务工程师（实习生）,广州·天河区·棠下,广州市中维环保科技,"计算机相关专业,数据分析/挖掘经验"
1798,互联网/AI,数据,数据分析师,PTBU-数据分析师,广州·天河区·车陂,酷狗音乐,"SQL,Python"
1799,互联网/AI,数据,数据分析师,体育助理,广州·增城区·新塘广场,红果电影,文娱/游戏行业数据相关经验
1800,互联网/AI,数据,数据分析师,商业智能分析师/财务分析师,广州·天河区·车陂,良策按揭,"Excel,Tableau"
1801,互联网/AI,数据,数据分析师,数据分析师(A190616),广州·天河区·车陂,小鹏汽车,"SQL,数学/统计相关专业,计算机相关专业,数据分析/挖掘经验"
1802,互联网/AI,数据,数据分析师,数据分析运营助理,广州,安德金科技,Excel
1803,互联网/AI,数据,数据分析师,企鹅厂-数据分析岗-朝九晚六-不加班,广州·海珠区·琶洲,中软国际,"SQL,Python,数学/统计相关专业,计算机相关专业,数据分析/挖掘经验,spark"
1804,互联网/AI,数据,数据分析师,数据分析员,广州·白云区·白云国际机场,晶穗万通,"Excel,Tableau,Power BI"
1805,互联网/AI,数据,数据分析师,数据分析师,广州·天河区·天河北,观远数据,"Tableau,数学/统计相关专业,数据分析/挖掘经验,电商/零售行业数据相关经验"
1806,互联网/AI,数据,数据分析师,商业智能分析师,广州·天河区·五山,比地数据,"数据分析,数据挖掘,ETL"
1807,互联网/AI,数据,数据分析师,数据分析工程师,广州·番禺区·番禺广场,合创汽车科技有限公司,"回归分析,多元统计分析,因子分析,聚类分析,参数检验,相关分析,信度分析"
1808,互联网/AI,数据,数据分析师,数据专员,广州·荔湾区·南源,克瑞萨斯,"数学/统计相关专业,计算机相关专业,数据分析/挖掘经验"
1809,互联网/AI,数据,数据开发,（上市券商+假期多）大数据开发工程师,广州·天河区·跑马场,前海明粤,"Hive,SQL,oracle"
1810,互联网/AI,数据,数据开发,高级大数据开发工程师,广州·天河区·沙河,微赞,"Hive,Spark,Flink"
1811,互联网/AI,数据,数据开发,后端开发实习生岗位,广州·天河区·车陂,数小智,"Java,Kettle,SQL,ETL开发经验,大数据开发经验,数仓建设经验"
1812,互联网/AI,数据,数据开发,大数据开发实习生,广州·番禺区·石楼,中国电信亿迅科技,"大数据开发经验,计算机相关专业"
1813,互联网/AI,数据,数据开发,数据开发工程师,广州·黄埔区·科学城,法本,"greenplum,hadoop,DS 调度系统"
1814,互联网/AI,数据,数据开发,大数据分析师,广州·天河区·五山,汉风教育,"运营管理,战略管理"
1815,互联网/AI,数据,数据开发,数据库开发工程师,广州·天河区·小新塘,天维信息,"SQL,大数据开发经验,ETL开发经验,计算机相关专业"
1816,互联网/AI,数据,数据开发,报表开发工程师,广州·番禺区·钟村,启航,"SQL,Kettle,ETL开发经验,大数据开发经验,数仓建设经验"
1817,互联网/AI,数据,数据开发,科研助理,广州,广州生物院,"组学分析,动物实验"
1818,互联网/AI,数据,数据开发,大数据开发工程师,广州·天河区·岑村,小鹏汽车,"SQL,Python,Java,大数据"
1819,互联网/AI,数据,数据开发,Oracle Fusion开发 - 重庆大连广州,广州,德勤,oracle fusion
1820,互联网/AI,数据,数据开发,大数据工程师,广州·越秀区·东风东,朗新集团,"Python,Shell,Spark,Kafka,Hbase"
1821,互联网/AI,数据,数据开发,数据开发工程师,广州·天河区·天河公园,天阳科技,"Java,Hive,SAS、SQL、R、Python,信贷"
1822,互联网/AI,数据,数据开发,数据开发工程师,广州·黄埔区·科学城,快决测QD,"SQL,Java,R语言,Spark,Hadoop,Kafka,Storm,HIVE"
1823,互联网/AI,数据,数据开发,大数据工程师,广州·海珠区·琶洲,文远知行,"C++,Java,Spark,大数据开发经验,计算机相关专业,大数据平台开发经验,数据湖"
1824,互联网/AI,数据,数据开发,大数据开发工程师,广州·天河区·石牌,讯鸿网络,计算机相关专业
1825,互联网/AI,数据,数据开发,中级数据开发工程师,广州·天河区·正佳广场,鹰云,"数据仓库,ETL,数据开发,大数据,Hadoop,HDFS"
1826,互联网/AI,数据,数据开发,高级后端数据开发（广告方向）,广州·天河区·车陂,三七互娱-37手游,"Java,HDFS,Flink,HIVE,Kafka,Hadoop,Impala,flink"
1827,互联网/AI,数据,数据开发,初级大数据工程师,广州·越秀区·东风东,征安智能,"Java,Python,大数据开发经验,数仓建设经验,ETL开发经验,Hadoop,Ambari,clickhouse"
1828,互联网/AI,数据,数据开发,大数据开发工程师,广州·天河区·珠江新城,联通广东联通省公司,"Java,Python,Shell"
1829,互联网/AI,数据,数据开发,数据开发工程师（python）,广州,网易游戏,"Python,Java,C++,大数据开发经验,计算机相关专业"
1830,互联网/AI,数据,数据开发,大数据平台工程师,广州·天河区·跑马场,广发证券,"Python,Shell,Spark,Hadoop,Kafka"
1831,互联网/AI,数据,数据开发,大数据开发工程师（实时方向）,广州·天河区·岑村,蓝月亮,"SQL,Java,Shell,分布式技术,Hadoop,MySQL,大数据"
1832,互联网/AI,数据,数据开发,大数据平台架构师,广州·番禺区·番禺广场,广州港鑫,"Python,Java,Shell,Scala,Spark,Hadoop,Kafka,Storm"
1833,互联网/AI,数据,数据开发,数据开发工程师（数仓）,广州·黄埔区·科学城,汇电云联,"Java,Kafka,Flink,数仓建设经验,Doris"
1834,互联网/AI,数据,数据开发,大数据开发工程师,广州·越秀区·火车站,君越信息科技公司,"Python,Spark,Hive,大数据开发经验,数仓建设经验,ETL开发经验"
1835,互联网/AI,数据,数据开发,大数据开发工程师,广州·白云区·罗冲围,华为技术有限公司,"Scala,Hive,Spark,大数据开发经验,西安"
1836,互联网/AI,数据,数据开发,大数据技术支持工程师,广州·黄埔区·科学城,广州尚科,"Java,计算机相关专业,Python,SQL"
1837,互联网/AI,数据,数据开发,大数据etl开发工程师,广州·海珠区·琶洲,慧博云通,"Python,Spark,ETL开发经验"
1838,互联网/AI,数据,数据开发,大数据开发（驻场）-线上面试-双休,广州·黄埔区·科学城,彩讯股份,"Spark,Flink,Storm,大数据开发经验,南方电网,实时,算法"
1839,互联网/AI,数据,数据仓库,数据统计分析专员,广州·天河区·珠江新城,读道新媒体,"数据处理,数据整理,数据分析"
1840,互联网/AI,数据,数据仓库,BI/大数据高级顾问,广州·番禺区·石楼,元年科技,"数据仓库,ETL,数据架构"
1841,互联网/AI,数据,数据仓库,数据仓库工程师,广州·天河区·石牌,中康数字科技有限公司,"SQL,Python,计算机相关专业,数仓设计/开发经验,数据建模经验"
1842,互联网/AI,数据,数据仓库,数据分析专员 (MJ000662),广州·南沙区·榄核,细刻科技,"业务分析 ,数据需求,仓储"
1843,互联网/AI,数据,数据仓库,数据库工程师/BI工程师,广州·天河区·珠江新城,思齐信息,"数据分析,数据处理,运维开发"
1844,互联网/AI,数据,数据仓库,大数据开发工程师,广州·天河区·天河公园,必诺大,"Java,Scala,Spark,Hadoop,Flink,HIVE,spring,Shell"
1845,互联网/AI,数据,数据仓库,数据分析专员,广州·番禺区·南村,兼尔服饰,"供应商管理,熟悉ERP系统,数据分析"
1846,互联网/AI,数据,数据仓库,模型工程师（中级）,广州·黄埔区·大沙,中数睿智,"数据建模经验,数仓设计/开发经验,大数据开发经验"
1847,互联网/AI,数据,数据仓库,技术分析,广州·番禺区·钟村,冷安信息,"数据仓库,网络"
1848,互联网/AI,数据,数据仓库,仓储数据/仓储数据主管,广州·白云区·嘉禾,广东欧亚兴国际供应链,"大数据开发经验,数据建模经验,物流行业数据相关经验"
1849,互联网/AI,数据,数据仓库,高级数据仓库工程师,广州·天河区·跑马场,广发证券,"数仓设计/开发经验,Hive,大数据开发经验,计算机相关专业,SQL,Python"
1850,互联网/AI,数据,数据仓库,资深大数据开发工程师,广州·番禺区·市桥,SHEIN,"数仓设计/开发经验,电商/零售行业数据相关经验"
1851,互联网/AI,数据,数据仓库,ETL工程师,广州·越秀区·北京路,中软国际,"SQL,数仓设计/开发经验,ETL设计/开发经验,金融行业数据相关经验,oracle,MySQL"
1852,互联网/AI,数据,数据仓库,数据员,广州·白云区·太和,赤兔云仓,数据仓库
1853,互联网/AI,数据,数据仓库,数仓工程师,广州·天河区·东圃,酷乐科技,"SQL,Python,Kettle,Hadoop,Spark,HIVE,Sqoop"
1854,互联网/AI,数据,数据仓库,数仓开发工程师,广州·黄埔区·万达广场,慧博云通,"Spark,Hive,数学/统计相关专业,数仓设计/开发经验,数据建模经验,datax"
1855,互联网/AI,数据,数据仓库,数据仓库,广州·白云区,广州九方,"数据仓库,数据分析"
1856,互联网/AI,数据,数据仓库,高级大数据开发工程师,广州·番禺区·南村,SHEIN（广州）,"Hive,Spark"
1857,互联网/AI,数据,数据仓库,数仓/治理开发工程师（Saas产品方向）,广州·天河区·石牌,数说故事,"SQL,Python,Hive"
1858,互联网/AI,数据,数据仓库,数据存储系统设计师,广州·南沙区·金洲,中科实数科技有限公司,SAS
1859,互联网/AI,数据,数据仓库,数据员,广州·越秀区·沿江路,壹安行,数据
1860,互联网/AI,数据,数据仓库,仓库助理,广州·白云区·罗冲围,申涵,电商/零售行业数据相关经验
1861,互联网/AI,数据,数据仓库,数据分析工程师（BI工程师）,广州·天河区·珠江新城,哈尔数据,SQL
1862,互联网/AI,数据,数据仓库,数据专员,广州·白云区·嘉禾,慕林,"数据分析,数据处理,数据架构"
1863,互联网/AI,数据,数据仓库,数仓开发工程师,广州·番禺区·大学城,博瑞迪,"维度建模,数仓开发,ETL开发"
1864,互联网/AI,数据,数据仓库,数据管理经理,广州·天河区·广州东站,哥弟电商中心,"SQL,Python,ETL设计/开发经验,数仓设计/开发经验,电商/零售行业数据相关经验,服装行业经验,鞋服行业经验,数据仓库"
1865,互联网/AI,数据,数据仓库,数据仓库开发工程师,广州·海珠区·琶洲,Fordeal,"数据仓库,ETL"
1866,互联网/AI,数据,数据仓库,无人机生产数据整理专员,广州·白云区·三元里,云南莱瑞科技,数学/统计相关专业
1867,互联网/AI,数据,数据仓库,数仓开发工程师,广州·越秀区·沿江路,煜晨科技,"Hive,Python,SQL"
1868,互联网/AI,数据,数据仓库,数据仓库,广州·海珠区·琶洲,致景科技,"Python,Hive,Spark,ETL设计/开发经验,BI项目开发经验,数据建模经验"
1869,互联网/AI,数据,ETL工程师,Data Platform (Cloud Specialist),广州·天河区·珠江新城,富卫,"Kafka,azure,Databricks,cloud"
1870,互联网/AI,数据,ETL工程师,ETL开发工程师,广州·天河区·天河公园,辰智信息,"SQL,Python,SQL Server,Hadoop,Kettle"
1871,互联网/AI,数据,ETL工程师,中高级ETL工程师,广州·天河区·东莞庄,睿数科技,"Hive,大数据开发经验,Kettle/Informatica,MySQL/Oracle/DB2,BI项目开发经验,ETL设计/开发经验"
1872,互联网/AI,数据,ETL工程师,开发工程师-平台工程,广州·番禺区·市桥,新目标,"计算机相关专业,电商/零售行业数据相关经验,Python,数学/统计相关专业"
1873,互联网/AI,数据,ETL工程师,大数据etl工程师(英语口语流利）,广州·海珠区·琶洲,慧博云通,"Python,MySQL/Oracle/DB2,Tableau/Power BI,计算机相关专业,ETL设计/开发经验,金融行业数据相关经验,数据追溯,  大型数仓,保险，英语,ACORD， 数据交换"
1874,互联网/AI,数据,ETL工程师,软件开发工程师·,广州·天河区·冼村,速达软件,"ETL,IDC"
1875,互联网/AI,数据,ETL工程师,ETL工程师,广州·黄埔区·科学城,知汇科技,"数据清洗,SqI Server,Kettle"
1876,互联网/AI,数据,ETL工程师,帆软报表开发,广州·天河区·龙口,广州鑫新隆,"BI,帆软"
1877,互联网/AI,数据,ETL工程师,ETL工程师,广州·海珠区·官洲,安颖智慧,"Python,Shell,SQL,Kettle,Informatica,Sqoop,HDFS,Oracle"
1878,互联网/AI,数据,ETL工程师,大数据开发工程师,广州·天河区·龙口,极客优 Geeku,"ETL,Linux,Hive"
1879,互联网/AI,数据,ETL工程师,ETL工程师,广州·天河区·东圃,广州智数,"SQL,Shell,Oracle,PostgreSQL,MySQL,Kettle,Python,biee"
1880,互联网/AI,数据,ETL工程师,ETL开发工程师（广州）,广州·番禺区·市桥,先进数通,"SQL,liunx,Oracle,MySQL"
1881,互联网/AI,数据,ETL工程师,ETL工程师,广州·越秀区·建设,民贷天下,ETL
1882,互联网/AI,数据,ETL工程师,数据开发,广州·天河区·天河北,云顶文化传媒,"Shell,SQL,Perl,Kettle,DataX,Oracle,MySQL,DB2"
1883,互联网/AI,数据,ETL工程师,ETL工程师,广州·越秀区·建设路,广州智云,"ETL设计/开发经验,大数据开发经验,BI项目开发经验"
1884,互联网/AI,数据,ETL工程师,网络工程师/数据处理专家/云计算师/IT精英,广州·增城区·荔城,星环环保,"云计算,ETL,数据仓库,数据库开发,数据架构师,大数据,人工智能,网络安全"
1885,互联网/AI,数据,ETL工程师,ETL工程师,广州·番禺区·新造,元炎科技,"SQL,Oracle,SQL Server"
1886,互联网/AI,数据,ETL工程师,数据治理工程师,广州·天河区·天河客运站,长弓软件,"Python,Kettle/Informatica,Shell,计算机相关专业,BI项目开发经验,ETL设计/开发经验,数据开发"
1887,互联网/AI,数据,ETL工程师,ETL工程师,广州·天河区·珠江新城,广州森宝信息科技...,"数据仓库,ETL,数据处理,SQL,Oracle,MySQL,SQL Server,数据清洗"
1888,互联网/AI,数据,ETL工程师,ETL工程师,广州·天河区·天河公园,亿达信息,"Hive,Kettle,Hadoop,MySQL"
1889,互联网/AI,数据,ETL工程师,ETL实习生,广州·天河区·珠江新城,健康数据,"MySQL/Oracle/DB2,Kettle/Informatica,Python,计算机相关专业,ETL设计/开发经验"
1890,互联网/AI,数据,ETL工程师,数据挖掘高级工程师 ETL开发工程师,广州·天河区·小新塘,锦诚科技,"Python,Shell,Spark,Hadoop,Flink,MongoDB"
1891,互联网/AI,数据,ETL工程师,数据实施工程师,广州·天河区·天河公园,广州拓尔思大数据,"Python,计算机相关专业,SQL"
1892,互联网/AI,数据,ETL工程师,ETL工程师,广州·海珠区·滨江路沿线,国投智能,"Elasticsearch,MongoDB,PostgreSQL,MySQL,Spark,Kafka,Java,SQL"
1893,互联网/AI,数据,ETL工程师,中级大数据工程师,广州·天河区·珠江新城,玛氏箭牌,"HIVE,Spark,Hadoop,Impala,Hbase,Kettle,Python,SQL"
1894,互联网/AI,数据,ETL工程师,(美资500强)Senior Specialist-Informatica,广州·越秀区·东风东,泰利高,"ETL,Oracle,SQL,Informatica,Powercenter,Shell,数据仓库,BI"
1895,互联网/AI,数据,ETL工程师,初级ETL（中英人寿+双休稳定+不内卷）,广州·越秀区·沿江路,中软国际,"MySQL/Oracle/DB2,Kettle/Informatica,ETL设计/开发经验,金融行业数据相关经验,DataStage,DB2,pgsql"
1896,互联网/AI,数据,ETL工程师,ETL工程师,广州·天河区·体育中心,易富实业,"MySQL/Oracle/DB2,Kettle/Informatica,Python"
1897,互联网/AI,数据,ETL工程师,数据库开发运维,广州·越秀区·人民北路,粤孵智库,"金融行业数据相关经验,Kettle/Informatica,MySQL/Oracle/DB2,BI项目开发经验,Python"
1898,互联网/AI,数据,ETL工程师,ETL工程师,广州·番禺区·洛溪,广州盛途网络科技,"Hive,大数据开发经验,Oracle,ETL开发经验,MYsql"
1899,互联网/AI,数据,数据挖掘,智能信息-数据挖掘高级工程师-用户增长,广州·海珠区·琶洲,阿里巴巴智能信息事业群,"Python,SQL"
1900,互联网/AI,数据,数据挖掘,数据产品经理,广州·白云区·万达广场,万视科技,"Java,大数据处理经验,DSS"
1901,互联网/AI,数据,数据挖掘,大数据开发工程师,广州·天河区·天河公园,超越通信,"Hive,Spark,Java"
1902,互联网/AI,数据,数据挖掘,数据分析实习生,广州·天河区·冼村,静瞳海外投资,"Python,机器学习,数据处理"
1903,互联网/AI,数据,数据挖掘,数据挖掘工程师/高级工程师,广州,小鹏汽车,"数据挖掘,数据分析"
1904,互联网/AI,数据,数据挖掘,数据挖掘工程师,广州·天河区·五山,HCIT,"数据挖掘,前端开发"
1905,互联网/AI,数据,数据挖掘,数据科学家,广州·黄埔区·大沙,方舟健客,"Python,R,计算机相关专业,数学/统计相关专业,机器学习经验"
1906,互联网/AI,数据,数据挖掘,高级数据挖掘工程师,广州·海珠区·琶洲,唯品会,"SQL,Python,Hive,计算机相关专业,数学/统计相关专业,大数据处理经验"
1907,互联网/AI,数据,数据挖掘,算法工程师,广州·越秀区·东风中路,泽拓科技,"深度学习算法,推荐算法,TensorFlow,Python,MySQL,算法设计,视觉图像算法"
1908,互联网/AI,数据,数据挖掘,数据挖掘,广州·天河区·珠江新城,哂码科技,"数据分析,Python,sklearn"
1909,互联网/AI,数据,数据挖掘,大数据挖掘工程师,广州·番禺区·市桥,因赛集团,"Python,Spark,Hive,大数据处理经验,机器学习经验,计算机相关专业"
1910,互联网/AI,数据,数据挖掘,数据挖掘工程师,广州·天河区·跑马场,北京资采,"SQL,Python,R,数学/统计相关专业,大数据处理经验,机器学习/NLP经验"
1911,互联网/AI,数据,数据挖掘,高级算法工程师-车辆调度,广州·南沙区·横沥,小马智行,"Python,Java,C/C++,计算机相关专业,用户画像/标签体系相关经验,机器学习经验"
1912,互联网/AI,数据,数据挖掘,机器学习结合第一性原理计算材料设计博士,广州·海珠区·江南大道,幻量科技,"Python,MATLAB,计算机相关专业,机器学习经验,第一性原理计算,材料设计"
1913,互联网/AI,数据,数据挖掘,自动化软件工程师,广州·番禺区·祈福,广州盛原成自动化,"C++,视觉图像算法,MySQL,人工智能"
1914,互联网/AI,数据,数据挖掘,大数据需求分析师,广州·黄埔区·大沙,中数睿智,Hive
1915,互联网/AI,数据,数据挖掘,数据挖掘工程师,广州·南沙区·金洲,合创汽车科技有限公司,"深度学习算法,机器学习算法,回归分析,聚类分析,决策树,HIVE"
1916,互联网/AI,数据,数据挖掘,中高级数据挖掘工程师,广州·海珠区·赤岗,美业颜究院,"Python,数学/统计相关专业,计算机相关专业,回归,决策树,建模"
1917,互联网/AI,数据,数据挖掘,数据分析员,广州·黄埔区·科学城,博士科技,"数据标注,数据采集,数据分析,数据挖掘"
1918,互联网/AI,数据,数据挖掘,算法工程师,广州·黄埔区·科学城,伟宏智能,"深度学习算法,机器学习算法"
1919,互联网/AI,数据,数据挖掘,售前技术工程师,广州·天河区·科学城,思迈特软件,"深度学习算法,机器学习算法,Python,聚类分析,因子分析,数据挖掘,数据建模,需求分析"
1920,互联网/AI,数据,数据挖掘,数据挖掘,广州·越秀区·东风东,绿瘦健康产业集团,"数据分析,python,文本挖掘"
1921,互联网/AI,数据,数据挖掘,实习生（内业）,广州·黄埔区·中心城,广州苏元测绘,内业数据处理
1922,互联网/AI,数据,数据挖掘,亚马逊广告优化师,广州·海珠区·江南大道,广州怡晋电子商务...,"大数据处理经验,亚马逊广告投放,广告投放,亚马逊 广告数据优化,Python,数学/统计相关专业"
1923,互联网/AI,数据,数据挖掘,大数据挖掘工程师,广州·黄埔区·鱼珠,数洞人工智能,数学/统计相关专业
1924,互联网/AI,数据,数据挖掘,数据挖掘工程师,广州·海珠区·赤岗,腾讯,"Python,SQL,算法设计,TensorFlow"
1925,互联网/AI,数据,数据挖掘,数据挖掘工程师,广州·番禺区·大石,美的,"Hive,Kafka,Spark,大数据处理经验"
1926,互联网/AI,数据,数据挖掘,数据科学,广州·天河区·车陂,酷狗音乐,"Python,Scala,Hive,机器学习经验,自然语言处理经验,用户画像/标签体系相关经验"
1927,互联网/AI,数据,数据挖掘,ZNXT- 数据挖掘算法工程师,广州·天河区·车陂,酷狗音乐,大数据处理经验
1928,互联网/AI,数据,数据挖掘,点云算法工程师,广州·天河区·棠下,south,"Python,Matlab"
1929,互联网/AI,数据,数据架构师,架构师,广州·白云区·大金钟,护城智慧,"Java,SQL,Python,大数据平台架构经验,数仓建设经验,计算机相关专业"
